0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.6261579,0.3757801,0.40212983,0.0709753,0.87732583,0.8528129,0.6224347,0.85426545,0.1014331,0.28284603,0.051963925,0.43329734,0.06168282,0.5199081,0.06808448,0.15745717,0.23695403,0.34063214,0.30292952,0.6701487,0.9890597,0.4271744,0.7634322,0.2769491,0.594111,0.7165967,0.7369375,0.26817673,0.9836796,0.45137966,0.51228523,0.2541561,0.5844459,0.040435433,0.107450604,0.77728504,0.12779951,0.9567233,0.27055663,0.6613594,0.94463545,0.45565975,0.5278624,0.41918802,0.30118167,0.2117911,0.85117686,0.4357232,0.78656614,0.9293754,0.532281,0.7771109,0.21593738,0.23143405,0.15838128,0.64069545,0.83799297,0.72482157,0.60622054,0.3899222,0.74451816,0.7087449,0.077964246,0.011210501,0.5584921,0.7315347,0.328479,0.40883797,0.36954147,0.3677786,0.4124365,0.5183758,0.6230722,0.41856587,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.7075779,0.116879046,0.11436266,0.590818,0.5406205,0.9416339
0.49368274,0.52884305,0.8510051,0.93962806,0.1396119,0.95493674,0.82966644,0.25171852,0.30691975,0.1122123,0.19087124,0.18758005,0.39472705,0.7621792,0.2491697,0.3154499,0.4058857,0.5620478,0.7937818,0.77202094,0.14248544,0.90364677,0.28943598,0.60149133,0.8958484,0.39406514,0.19376308,0.5898475,0.30233765,0.11304867,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.6353158,0.20836526,0.94131225,0.7210781,0.2533115,0.885597,0.62317073,0.9982234,0.93619263,0.9362727,0.9500166,0.08937681,0.44793504,0.23353064,0.6052987,0.81644064,0.02830261,0.9577512,0.5536956,0.24858475,0.1940782,0.34550643,0.50182784,0.9476067,0.8175985,0.8079586,0.44045818,0.72999996,0.36595935,0.40976137,0.27144748,0.94605386,0.3919238,0.08103627,0.38226938,0.8235169,0.33477664,0.41886765,0.8690082,0.80569726,0.116270304,0.35885727,0.17621768,0.4443406,0.44801885,0.5196439,0.76197267,0.2235874,0.26187652,0.590092
0.91606754,0.24611491,0.7433242,0.7026089,0.30294156,0.17889625,0.35271978,0.8680452,0.36126405,0.72346455,0.5882484,0.7218034,0.13902056,0.6605443,0.49078834,0.40168935,0.3297943,0.371576,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.9139669,0.9788006,0.67960864,0.1833213,0.7933299,0.74411815,0.9695065,0.049299777,0.9284661,0.6263974,0.94582677,0.40080398,0.51861256,0.6883641,0.7809295,0.48693722,0.12987721,0.73901165,0.87139344,0.43165088,0.09528035,0.21047103,0.763464,0.29127908,0.5662073,0.05864477,0.3180465,0.58143526,0.6928999,0.32722634,0.8925966,0.036943913,0.85468,0.70797884,0.0734238,0.89696044,0.9897108,0.31374943,0.7057233,0.057841003,0.20866805,0.22374505,0.6286595,0.14947742,0.81450313,0.55651057,0.74355334,0.28094894,0.11800206,0.48067576,0.9443679,0.5383807,0.25847888,0.9795862,0.3355149,0.46702492,0.76272947,0.8242966,0.17678684,0.48317343,0.41019124,0.8507705
0.47102517,0.24136674,0.30094415,0.6852318,0.9512396,0.50776166,0.8598476,0.39980578,0.19034433,0.39991593,0.6963255,0.441521,0.44849408,0.97389936,0.78695774,0.5328662,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.18388504,0.48522466,0.0059590936,0.44076174,0.09917325,0.1521225,0.8977943,0.264615,0.44235104,0.7755641,0.23408735,0.006397009,0.8818526,0.7174191,0.43853557,0.44126415,0.87626433,0.16613907,0.028832316,0.65298796,0.6550547,0.4866115,0.71313554,0.5518494,0.217071,0.31897485,0.587335,0.010599613,0.35793698,0.71792316,0.7784555,0.12582707,0.15364522,0.93452364,0.5941706,0.80135787,0.640081,0.67242694,0.078820705,0.8238583,0.31557918,0.9166031,0.8857938,0.57460666,0.74338865,0.2741496,0.14587253,0.58583915,0.7694452,0.03364849,0.5567499,0.6542258,0.8595464,0.29669166,0.7490063,0.8725354,0.81629163,0.7824561,0.9781489,0.039084077,0.33293897,0.35952055,0.43039817,0.44350922
0.19918019,0.29544628,0.26583076,0.19450957,0.33213812,0.8353681,0.99714416,0.25476295,0.020263195,0.5378216,0.5245352,0.76971734,0.13789123,0.06795585,0.47468358,0.42721152,0.98085374,0.490179,0.8930088,0.77322584,0.35205936,0.5216612,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.91600174,0.85617685,0.7413637,0.6417599,0.35349125,0.9332473,0.37636727,0.3554117,0.292966,0.6390169,0.42146647,0.8539689,0.68424195,0.5122447,0.76812387,0.93770677,0.68555826,0.46120393,0.027537882,0.35673207,0.60899776,0.17493832,0.5008723,0.7558649,0.15798599,0.9563284,0.44426805,0.9632205,0.8384368,0.8238308,0.662022,0.23762578,0.11434978,0.95875573,0.8982451,0.47058493,0.7210797,0.811488,0.051820457,0.09422177,0.7044388,0.30782634,0.58859897,0.81740576,0.40379268,0.22794998,0.94672036,0.9762776,0.9914154,0.95640355,0.44336623,0.9741929,0.536197,0.7295062,0.64743835,0.5177426,0.42669648,0.5534114
0.43113542,0.2200718,0.59655637,0.11314142,0.32125378,0.051740527,0.6269125,0.5593152,0.13562852,0.61062,0.40920216,0.37946427,0.93712205,0.13643885,0.17808598,0.306893,0.31425297,0.3493567,0.4793058,0.2636605,0.8359389,0.058190703,0.2864837,0.3064795,0.41964096,0.43920183,0.06863159,0.24879462,0.8496745,0.6114587,0.45420104,0.63929856,0.36673015,0.89286107,0.9713133,0.9515766,0.87357926,0.25409126,0.4540679,0.27818203,0.5932722,0.11703563,0.27479798,0.8720811,0.17301673,0.89326715,0.77581143,0.32195103,0.633175,0.3885495,0.3829679,0.7561963,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.8408307,0.07981002,0.94674397,0.2709695,0.016712844,0.25736576,0.9984085,0.37046522,0.21931988,0.06629306,0.8089072,0.3508191,0.0087198615,0.02601397,0.6145735,0.23242062,0.16463989,0.26957393,0.6981289,0.43131548,0.18248087,0.8768743,0.34385073,0.015051365,0.7415398,0.049337447,0.44940197,0.5286883
0.35135937,0.7632352,0.38326877,0.92095315,0.7922616,0.5865918,0.3011608,0.5442841,0.87882787,0.28507483,0.5964507,0.9806202,0.22163564,0.713393,0.123514235,0.004101813,0.9384267,0.14448065,0.9272376,0.2168132,0.5836685,0.8233086,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.27937204,0.7986337,0.004955411,0.90060127,0.24710745,0.3865652,0.22903764,0.7219579,0.38518286,0.6177573,0.57701665,0.026103199,0.43679398,0.8393741,0.018615186,0.68957543,0.10700762,0.706639,0.6814391,0.4350931,0.75145704,0.3585078,0.0077598095,0.52474093,0.5770604,0.53149766,0.17403162,0.5715736,0.42136085,0.4130643,0.5541678,0.8446692,0.21402717,0.79505736,0.28858423,0.14759219,0.69983166,0.16787398,0.43548363,0.6457558,0.5726342,0.50897336,0.9086071,0.78190225,0.31795543,0.8552187,0.9894706,0.3646114,0.52862746,0.785388,0.1427756,0.76946515,0.43920773,0.87135893,0.38647926,0.8694878,0.37771124,0.997833
0.931764,0.13939303,0.78231084,0.6978255,0.5497311,0.70887935,0.4998889,0.8102047,0.052366197,0.5631899,0.5557953,0.43208373,0.06738794,0.77388626,0.26094002,0.9406662,0.15508777,0.46856225,0.6914355,0.88858193,0.09550631,0.25837487,0.011579931,0.5723624,0.051125765,0.9794517,0.52233076,0.07934153,0.75817096,0.9255742,0.16638583,0.3075992,0.7349305,0.5969438,0.8308171,0.5750832,0.32388145,0.964523,0.07071954,0.4290532,0.053925812,0.08004141,0.7725055,0.32487965,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.9116493,0.74526,0.724773,0.34081197,0.56291,0.79875296,0.5836335,0.40286237,0.8294517,0.79976493,0.49639797,0.033057988,0.5005644,0.02830869,0.6312112,0.934437,0.30882245,0.53119,0.034260213,0.8405029,0.013316333,0.21464115,0.41945004,0.36430526,0.7021448,0.019486666,0.9549572,0.19214404,0.3385337,0.35840517,0.8868869,0.5724715,0.54996276,0.30026078,0.64785737,0.0022155643
0.7676968,0.43142247,0.4676574,0.2089923,0.4803201,0.6683929,0.12587154,0.7450886,0.9021026,0.7975558,0.14650577,0.8673965,0.06657177,0.8916353,0.22037697,0.63500005,0.17278802,0.57960814,0.3172258,0.78305256,0.3252024,0.7076022,0.8668369,0.46066386,0.56228435,0.09333384,0.380288,0.6082121,0.6196157,0.50709635,0.18221134,0.22853237,0.22843027,0.4427054,0.1384682,0.18434566,0.113969624,0.52996016,0.4013043,0.2933131,0.5307836,0.75441873,0.8469942,0.8332178,0.9200485,0.20821363,0.45476025,0.14656097,0.66210085,0.8576637,0.77779645,0.05101192,0.48318142,0.4729293,0.3797471,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.6650346,0.13212204,0.5313963,0.9251058,0.10244691,0.88844633,0.90868163,0.50757146,0.4818821,0.9802378,0.653034,0.37214065,0.32541323,0.74977994,0.8823024,0.57538784,0.7211612,0.90893376,0.41003376,0.023359478,0.3524887,0.64608043,0.43011522,0.2242176,0.47403282
0.40387374,0.23549426,0.49877447,0.14305955,0.4463969,0.6853383,0.99322474,0.027326465,0.72646785,0.60696894,0.95062673,0.6379887,0.41677177,0.3150339,0.3410852,0.0068244934,0.62437695,0.25091547,0.461443,0.06721938,0.67160547,0.49770218,0.97965616,0.9058693,0.40002936,0.6521344,0.6509963,0.20370519,0.53694606,0.7608839,0.6693213,0.030904591,0.643462,0.8965755,0.31952047,0.9424886,0.13290316,0.6908076,0.10498732,0.115514696,0.2802291,0.6609978,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.48539847,0.44813454,0.37552565,0.8537721,0.12044263,0.8518979,0.703896,0.78037935,0.41955048,0.34751165,0.75663656,0.8193414,0.8357918,0.96471095,0.31378567,0.7001021,0.29690546,0.91154695,0.19186473,0.19458646,0.74657285,0.73542064,0.29814136,0.5920521,0.70798093,0.806145,0.8728716,0.27282,0.51677173,0.2480185,0.6193156,0.5099971,0.123536706,0.2507435,0.45067018,0.6559473,0.06687796,0.8432192
0.9705045,0.87390304,0.85988647,0.59375477,0.84410614,0.34517133,0.4605074,0.046891868,0.36540782,0.7271542,0.144678,0.15897113,0.8220019,0.35251558,0.6085593,0.98281795,0.33912444,0.5367551,0.20437711,0.26608402,0.8231695,0.39159203,0.9316854,0.53444713,0.3426636,0.120384395,0.036583364,0.8260579,0.47867942,0.060795188,0.6874342,0.35990852,0.5801966,0.79208213,0.017451227,0.62392867,0.730956,0.48677784,0.024522662,0.31089664,0.97989374,0.03185159,0.7984017,0.39665306,0.7328207,0.5651374,0.17458469,0.6825179,0.6163946,0.6617271,0.62026393,0.09353572,0.039742947,0.07361096,0.9856992,0.26999867,0.30354768,0.39542586,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.36344808,0.17519617,0.58295286,0.7046936,0.70463866,0.27006447,0.8224613,0.75306875,0.29215467,0.010526955,0.061112285,0.4029178,0.89797056,0.25855458,0.4416275,0.5869553,0.3689335,0.78379047,0.7836591,0.039690256,0.04904133,0.3077109
0.7752978,0.9469277,0.065160036,0.23086226,0.5902809,0.8369827,0.9853647,0.7418405,0.13595182,0.07487333,0.8887767,0.7275195,0.10837209,0.022329688,0.026718378,0.92099184,0.43386197,0.09655136,0.4863981,0.60596704,0.9225713,0.643962,0.11732417,0.2612939,0.24502003,0.32796896,0.26832157,0.34637934,0.67864513,0.75262636,0.08872205,0.8137509,0.15014696,0.13428664,0.804997,0.35764486,0.58530873,0.9143434,0.04036498,0.5326693,0.20719874,0.19054645,0.17246264,0.16875064,0.45975405,0.27349007,0.9235575,0.59035105,0.88338685,0.070288,0.71464294,0.3875047,0.9482847,0.5410264,0.6495832,0.14034355,0.44238222,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.35345405,0.37145442,0.7192457,0.72358555,0.68556136,0.21352267,0.3479973,0.32206267,0.8535896,0.13364762,0.94476485,0.048901737,0.14913595,0.20478815,0.4982409,0.044800043,0.22225821,0.71414304,0.7354775,0.60348475,0.23176068,0.10075891,0.5762843
0.96357584,0.15083545,0.86590636,0.6306947,0.68373746,0.124947965,0.082496464,0.9796016,0.38707513,0.16881186,0.596956,0.35898376,0.21013194,0.056978524,0.7442859,0.014363289,0.9016337,0.5499579,0.107037544,0.040949583,0.3930323,0.3560164,0.88811326,0.6747529,0.7481086,0.32299495,0.5669832,0.81814355,0.000207901,0.6833172,0.19822985,0.65145224,0.9694091,0.50046206,0.12493646,0.09394354,0.35677904,0.33628225,0.21277201,0.7545767,0.17504603,0.01970154,0.7212469,0.14142156,0.16024154,0.96738607,0.2604608,0.9721323,0.13520908,0.17178994,0.57264465,0.9331417,0.12393147,0.4149294,0.5382839,0.7514437,0.5850094,0.29702145,0.9115702,0.41202593,0.6402905,0.9160464,0.9673588,0.7397707,0.37609124,0.5423357,0.1777389,0.52283895,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.6212558,0.20436817,0.3282383,0.09386498,0.58670825,0.9941702,0.64800584,0.6405794,0.53913856,0.7514613,0.6877147,0.36579418
0.009324431,0.28889126,0.64202374,0.76841486,0.9444,0.105231345,0.3413604,0.4735163,0.94962084,0.34752852,0.9471632,0.621302,0.716903,0.5679598,0.6721372,0.72518915,0.78674847,0.050803065,0.34615988,0.21545947,0.58672994,0.6065735,0.8860643,0.23782021,0.41221577,0.96759015,0.52879244,0.30825084,0.83170766,0.8825656,0.41043514,0.7146454,0.9459801,0.5289763,0.54995954,0.7672165,0.81972235,0.67155254,0.8780342,0.54205924,0.26158005,0.66641265,0.4064511,0.38992214,0.8054913,0.19160837,0.91636294,0.7415884,0.12781334,0.3157202,0.65658593,0.18189818,0.7298006,0.34963572,0.3221165,0.028429985,0.0045024157,0.19728619,0.26378047,0.6688778,0.6334209,0.9337037,0.44566232,0.9528074,1.0,0.5,0.3,0.8,0.9,0.2,0.4,0.7,0.6,0.1,0.9,0.3,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.0,0.16048008,0.9601959,0.84137726,0.844314,0.61705357,0.35604465,0.77909195,0.4284898,0.3062231,0.9825662,0.4576136,0.29824573,0.18871188,0.5523074,0.17223608,0.3193614
